n_anchors,room,room_x,room_y,room_z,trajectory,escenario_error,heterogeneo,n_componentes_error,repeat,n_points,n_valid,mean_error_m,rms_error_m,max_error_m,min_error_m,csv_file
5,hab_custom,5,8,3,line,heter_A1-gauss0_A2-gaussN_A3-unifS_A4-unifP_A5-gaussP_tag-unifP,True,6,2,60,60,0.1249940662015057,0.12818743750622522,0.17382118905521568,0.0654528884844404,simulacion_uwb_5anclas_hab_custom_line_heter_A1-gauss0_A2-gaussN_A3-unifS_A4-unifP_A5-gaussP_tag-unifP_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-gauss0_A2-gaussN_A3-unifS_A4-unifP_A5-gaussP_tag-unifP,True,6,3,60,60,0.12659637629954704,0.12868353617136644,0.18396820876059788,0.07882762609365228,simulacion_uwb_5anclas_hab_custom_line_heter_A1-gauss0_A2-gaussN_A3-unifS_A4-unifP_A5-gaussP_tag-unifP_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-unifP_A2-none_A3-biasN_A4-gauss0_A5-biasP_tag-unifN,True,5,1,60,60,0.15561018821707392,0.15928165964199759,0.27089261098067496,0.10097100662495116,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifP_A2-none_A3-biasN_A4-gauss0_A5-biasP_tag-unifN_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-unifP_A2-none_A3-biasN_A4-gauss0_A5-biasP_tag-unifN,True,5,2,60,60,0.142425434102232,0.1475590652896616,0.2728785935935601,0.07839125617316083,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifP_A2-none_A3-biasN_A4-gauss0_A5-biasP_tag-unifN_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-unifP_A2-none_A3-biasN_A4-gauss0_A5-biasP_tag-unifN,True,5,3,60,60,0.14052123787836412,0.1475173280892565,0.2880390659968628,0.028910558864492827,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifP_A2-none_A3-biasN_A4-gauss0_A5-biasP_tag-unifN_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-none_A2-unifN_A3-gaussP_A4-biasN_A5-biasP_tag-biasN,True,5,1,60,60,0.20980458960439738,0.21736315074934068,0.30743854583495156,0.08048527267297506,simulacion_uwb_5anclas_hab_custom_line_heter_A1-none_A2-unifN_A3-gaussP_A4-biasN_A5-biasP_tag-biasN_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-none_A2-unifN_A3-gaussP_A4-biasN_A5-biasP_tag-biasN,True,5,2,60,60,0.20789196253193806,0.21206703622139364,0.3110682802873673,0.12411348040155325,simulacion_uwb_5anclas_hab_custom_line_heter_A1-none_A2-unifN_A3-gaussP_A4-biasN_A5-biasP_tag-biasN_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-none_A2-unifN_A3-gaussP_A4-biasN_A5-biasP_tag-biasN,True,5,3,60,60,0.2156009410174362,0.22216770597783173,0.3111047771193881,0.07603497321948727,simulacion_uwb_5anclas_hab_custom_line_heter_A1-none_A2-unifN_A3-gaussP_A4-biasN_A5-biasP_tag-biasN_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-biasP_A2-biasP_A3-unifP_A4-unifP_A5-unifP_tag-gauss0,True,6,1,60,60,0.07818457086300869,0.08056224049280418,0.1250807962652022,0.03530753369016707,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasP_A2-biasP_A3-unifP_A4-unifP_A5-unifP_tag-gauss0_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-biasP_A2-biasP_A3-unifP_A4-unifP_A5-unifP_tag-gauss0,True,6,2,60,60,0.09485437637754608,0.10156077762193813,0.18224341266671382,0.028470772275632484,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasP_A2-biasP_A3-unifP_A4-unifP_A5-unifP_tag-gauss0_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-biasP_A2-biasP_A3-unifP_A4-unifP_A5-unifP_tag-gauss0,True,6,3,60,60,0.09082048046699973,0.09298839040048344,0.14978810756826036,0.05071395319388228,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasP_A2-biasP_A3-unifP_A4-unifP_A5-unifP_tag-gauss0_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-biasP_A2-unifP_A3-none_A4-unifS_A5-gauss0_tag-biasP,True,5,1,60,60,0.12765214889297136,0.1289093532602223,0.18801409551003673,0.09926892934836612,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasP_A2-unifP_A3-none_A4-unifS_A5-gauss0_tag-biasP_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-biasP_A2-unifP_A3-none_A4-unifS_A5-gauss0_tag-biasP,True,5,2,60,60,0.1227619398289059,0.12481396858444242,0.16859890094483213,0.0606679957696224,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasP_A2-unifP_A3-none_A4-unifS_A5-gauss0_tag-biasP_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-biasP_A2-unifP_A3-none_A4-unifS_A5-gauss0_tag-biasP,True,5,3,60,60,0.1280548217161705,0.12965886512025265,0.189071843556586,0.10294175439343957,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasP_A2-unifP_A3-none_A4-unifS_A5-gauss0_tag-biasP_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-unifN_A2-none_A3-biasN_A4-biasN_A5-none_tag-biasN,True,4,1,60,60,0.141777918534578,0.14554459925171337,0.2522846396086711,0.11012060291239126,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifN_A2-none_A3-biasN_A4-biasN_A5-none_tag-biasN_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-unifN_A2-none_A3-biasN_A4-biasN_A5-none_tag-biasN,True,4,2,60,60,0.14167029171589665,0.14543080241751746,0.25171776461280926,0.11004046950952961,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifN_A2-none_A3-biasN_A4-biasN_A5-none_tag-biasN_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-unifN_A2-none_A3-biasN_A4-biasN_A5-none_tag-biasN,True,4,3,60,60,0.14142033682684607,0.1451718352695758,0.25106864295179937,0.1100706756726577,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifN_A2-none_A3-biasN_A4-biasN_A5-none_tag-biasN_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-none_A2-none_A3-gaussN_A4-biasP_A5-unifS_tag-none,True,3,1,60,60,0.6304613550273345,0.9147831995132245,2.21858070519402,0.04181747664481885,simulacion_uwb_5anclas_hab_custom_line_heter_A1-none_A2-none_A3-gaussN_A4-biasP_A5-unifS_tag-none_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-none_A2-none_A3-gaussN_A4-biasP_A5-unifS_tag-none,True,3,2,60,60,0.6416859861633991,0.937417900270797,2.2473269730458605,0.0021898671562386473,simulacion_uwb_5anclas_hab_custom_line_heter_A1-none_A2-none_A3-gaussN_A4-biasP_A5-unifS_tag-none_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-none_A2-none_A3-gaussN_A4-biasP_A5-unifS_tag-none,True,3,3,60,60,0.629902816384881,0.9090979147780739,2.268967617702229,0.03012262061490162,simulacion_uwb_5anclas_hab_custom_line_heter_A1-none_A2-none_A3-gaussN_A4-biasP_A5-unifS_tag-none_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-biasP_A2-unifN_A3-unifS_A4-gaussP_A5-unifP_tag-biasP,True,6,1,60,60,0.12506192784527143,0.12808132064658398,0.20076374553755735,0.08761790990764662,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasP_A2-unifN_A3-unifS_A4-gaussP_A5-unifP_tag-biasP_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-biasP_A2-unifN_A3-unifS_A4-gaussP_A5-unifP_tag-biasP,True,6,2,60,60,0.1833689183920613,0.203515350658984,0.384041064469612,0.05559903156819584,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasP_A2-unifN_A3-unifS_A4-gaussP_A5-unifP_tag-biasP_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-biasP_A2-unifN_A3-unifS_A4-gaussP_A5-unifP_tag-biasP,True,6,3,60,60,0.11473865279636591,0.11736028525799584,0.17336632177291342,0.06269478393130631,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasP_A2-unifN_A3-unifS_A4-gaussP_A5-unifP_tag-biasP_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-unifP_A2-none_A3-unifS_A4-gaussP_A5-gaussN_tag-unifS,True,5,1,60,60,0.04530510644335808,0.049565704898626044,0.10229431960749388,0.01894408044937327,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifP_A2-none_A3-unifS_A4-gaussP_A5-gaussN_tag-unifS_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-unifP_A2-none_A3-unifS_A4-gaussP_A5-gaussN_tag-unifS,True,5,2,60,60,0.07461921655701496,0.09030614382627852,0.2198173963228147,0.013492562000758879,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifP_A2-none_A3-unifS_A4-gaussP_A5-gaussN_tag-unifS_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-unifP_A2-none_A3-unifS_A4-gaussP_A5-gaussN_tag-unifS,True,5,3,60,60,0.05046476676373303,0.05467593530084724,0.11119332483812609,0.01982719136660192,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifP_A2-none_A3-unifS_A4-gaussP_A5-gaussN_tag-unifS_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-biasN_A2-gauss0_A3-unifP_A4-unifP_A5-gauss0_tag-none,True,5,1,60,60,0.16719524172988548,0.19681232385447384,0.4628154296332875,0.0537612888333675,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasN_A2-gauss0_A3-unifP_A4-unifP_A5-gauss0_tag-none_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-biasN_A2-gauss0_A3-unifP_A4-unifP_A5-gauss0_tag-none,True,5,2,60,60,0.12463236226440523,0.14122675005818278,0.28352435783081087,0.03818573912547813,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasN_A2-gauss0_A3-unifP_A4-unifP_A5-gauss0_tag-none_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-biasN_A2-gauss0_A3-unifP_A4-unifP_A5-gauss0_tag-none,True,5,3,60,60,0.13656193510021641,0.15196617412095975,0.29383262106991354,0.04353917275350774,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasN_A2-gauss0_A3-unifP_A4-unifP_A5-gauss0_tag-none_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-unifN_A2-unifP_A3-none_A4-unifS_A5-gaussP_tag-unifP,True,5,1,60,60,0.1190391074978823,0.12132762687072668,0.16696248505907485,0.07035270110616022,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifN_A2-unifP_A3-none_A4-unifS_A5-gaussP_tag-unifP_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-unifN_A2-unifP_A3-none_A4-unifS_A5-gaussP_tag-unifP,True,5,2,60,60,0.1297308632454827,0.13156807757887956,0.22791368170007098,0.0841235372710907,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifN_A2-unifP_A3-none_A4-unifS_A5-gaussP_tag-unifP_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-unifN_A2-unifP_A3-none_A4-unifS_A5-gaussP_tag-unifP,True,5,3,60,60,0.1142367997098236,0.11811280687200996,0.17376348580468445,0.04917997725001371,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifN_A2-unifP_A3-none_A4-unifS_A5-gaussP_tag-unifP_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-biasP_A2-none_A3-unifN_A4-unifP_A5-gauss0_tag-gaussP,True,5,1,60,60,0.0779018133020429,0.08234960309831577,0.16343282194861308,0.023061820323985495,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasP_A2-none_A3-unifN_A4-unifP_A5-gauss0_tag-gaussP_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-biasP_A2-none_A3-unifN_A4-unifP_A5-gauss0_tag-gaussP,True,5,2,60,60,0.11844403231329485,0.13729470061438306,0.28765691165406704,0.02351718800757544,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasP_A2-none_A3-unifN_A4-unifP_A5-gauss0_tag-gaussP_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-biasP_A2-none_A3-unifN_A4-unifP_A5-gauss0_tag-gaussP,True,5,3,60,60,0.10297041378178931,0.11589945577243727,0.2400041202928787,0.01569919484011355,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasP_A2-none_A3-unifN_A4-unifP_A5-gauss0_tag-gaussP_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-gaussP_A2-unifP_A3-biasN_A4-unifP_A5-gaussN_tag-biasN,True,6,1,60,60,0.12291084046316232,0.12432114109114642,0.19456595489517114,0.09746893136333308,simulacion_uwb_5anclas_hab_custom_line_heter_A1-gaussP_A2-unifP_A3-biasN_A4-unifP_A5-gaussN_tag-biasN_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-gaussP_A2-unifP_A3-biasN_A4-unifP_A5-gaussN_tag-biasN,True,6,2,60,60,0.09678007341761283,0.105921599692441,0.19867467370930592,0.026497069774790376,simulacion_uwb_5anclas_hab_custom_line_heter_A1-gaussP_A2-unifP_A3-biasN_A4-unifP_A5-gaussN_tag-biasN_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-gaussP_A2-unifP_A3-biasN_A4-unifP_A5-gaussN_tag-biasN,True,6,3,60,60,0.10025184933827962,0.10675526884744355,0.18687009563748783,0.024380271170117485,simulacion_uwb_5anclas_hab_custom_line_heter_A1-gaussP_A2-unifP_A3-biasN_A4-unifP_A5-gaussN_tag-biasN_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-biasN_A2-gauss0_A3-unifP_A4-gauss0_A5-gaussN_tag-unifP,True,6,1,60,60,0.14934545440651886,0.15303753101263323,0.2525149484030217,0.08256407075430731,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasN_A2-gauss0_A3-unifP_A4-gauss0_A5-gaussN_tag-unifP_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-biasN_A2-gauss0_A3-unifP_A4-gauss0_A5-gaussN_tag-unifP,True,6,2,60,60,0.14347300177312008,0.14526610251618777,0.21279380717228552,0.0990221650368165,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasN_A2-gauss0_A3-unifP_A4-gauss0_A5-gaussN_tag-unifP_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-biasN_A2-gauss0_A3-unifP_A4-gauss0_A5-gaussN_tag-unifP,True,6,3,60,60,0.1329466775822354,0.13937041203046696,0.2736073714111109,0.07337108749649898,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasN_A2-gauss0_A3-unifP_A4-gauss0_A5-gaussN_tag-unifP_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-unifN_A2-biasP_A3-gaussN_A4-unifP_A5-gaussP_tag-unifN,True,6,1,60,60,0.07684884190556326,0.081902801271851,0.1640849257542383,0.03230973631399734,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifN_A2-biasP_A3-gaussN_A4-unifP_A5-gaussP_tag-unifN_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-unifN_A2-biasP_A3-gaussN_A4-unifP_A5-gaussP_tag-unifN,True,6,2,60,60,0.09211612130179941,0.09801932439469804,0.17218263029521783,0.031371461456119916,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifN_A2-biasP_A3-gaussN_A4-unifP_A5-gaussP_tag-unifN_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-unifN_A2-biasP_A3-gaussN_A4-unifP_A5-gaussP_tag-unifN,True,6,3,60,60,0.09582726710748697,0.10372789020291585,0.17060972953974532,0.03527945568325006,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifN_A2-biasP_A3-gaussN_A4-unifP_A5-gaussP_tag-unifN_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-unifP_A2-biasP_A3-unifS_A4-gaussP_A5-gaussN_tag-gaussN,True,6,1,60,60,0.05931513587327088,0.07251339889944139,0.165544953584646,0.009800681827014183,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifP_A2-biasP_A3-unifS_A4-gaussP_A5-gaussN_tag-gaussN_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-unifP_A2-biasP_A3-unifS_A4-gaussP_A5-gaussN_tag-gaussN,True,6,2,60,60,0.06259718889582525,0.08835184628885745,0.2446808042903309,0.007749763287839881,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifP_A2-biasP_A3-unifS_A4-gaussP_A5-gaussN_tag-gaussN_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-unifP_A2-biasP_A3-unifS_A4-gaussP_A5-gaussN_tag-gaussN,True,6,3,60,60,0.05703299362555302,0.06292076409292298,0.14232234800992363,0.007517171400826582,simulacion_uwb_5anclas_hab_custom_line_heter_A1-unifP_A2-biasP_A3-unifS_A4-gaussP_A5-gaussN_tag-gaussN_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-biasN_A2-biasP_A3-gaussN_A4-none_A5-unifN_tag-biasN,True,5,1,60,60,0.22575889299659785,0.23927041877137006,0.3745801119869233,0.10309897842705874,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasN_A2-biasP_A3-gaussN_A4-none_A5-unifN_tag-biasN_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-biasN_A2-biasP_A3-gaussN_A4-none_A5-unifN_tag-biasN,True,5,2,60,60,0.27446124178515674,0.2999164306083765,0.4776672449585844,0.055769176245521475,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasN_A2-biasP_A3-gaussN_A4-none_A5-unifN_tag-biasN_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-biasN_A2-biasP_A3-gaussN_A4-none_A5-unifN_tag-biasN,True,5,3,60,60,0.21697980644676085,0.23282158666987765,0.42321426316706534,0.10701764903072195,simulacion_uwb_5anclas_hab_custom_line_heter_A1-biasN_A2-biasP_A3-gaussN_A4-none_A5-unifN_tag-biasN_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-gaussN_A2-biasP_A3-unifS_A4-none_A5-unifP_tag-biasN,True,5,1,60,60,0.10756764830160016,0.12286461744603856,0.27727153547318323,0.04127073302974178,simulacion_uwb_5anclas_hab_custom_line_heter_A1-gaussN_A2-biasP_A3-unifS_A4-none_A5-unifP_tag-biasN_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-gaussN_A2-biasP_A3-unifS_A4-none_A5-unifP_tag-biasN,True,5,2,60,60,0.11450283906751664,0.1292454835927047,0.2725655719210121,0.05816253433155804,simulacion_uwb_5anclas_hab_custom_line_heter_A1-gaussN_A2-biasP_A3-unifS_A4-none_A5-unifP_tag-biasN_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-gaussN_A2-biasP_A3-unifS_A4-none_A5-unifP_tag-biasN,True,5,3,60,60,0.11333728941492781,0.1268796043498357,0.25615468920329887,0.059031200832434995,simulacion_uwb_5anclas_hab_custom_line_heter_A1-gaussN_A2-biasP_A3-unifS_A4-none_A5-unifP_tag-biasN_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-gaussP_A2-biasP_A3-unifS_A4-unifS_A5-biasN_tag-biasN,True,6,1,60,60,0.12141208163860688,0.12489821183597756,0.1828161855841223,0.036507305067474315,simulacion_uwb_5anclas_hab_custom_line_heter_A1-gaussP_A2-biasP_A3-unifS_A4-unifS_A5-biasN_tag-biasN_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-gaussP_A2-biasP_A3-unifS_A4-unifS_A5-biasN_tag-biasN,True,6,2,60,60,0.10768466123572852,0.11472527993872475,0.19039759857965968,0.039170773896737794,simulacion_uwb_5anclas_hab_custom_line_heter_A1-gaussP_A2-biasP_A3-unifS_A4-unifS_A5-biasN_tag-biasN_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-gaussP_A2-biasP_A3-unifS_A4-unifS_A5-biasN_tag-biasN,True,6,3,60,60,0.12387337884354396,0.126166844049458,0.17131012054178546,0.08343410687276703,simulacion_uwb_5anclas_hab_custom_line_heter_A1-gaussP_A2-biasP_A3-unifS_A4-unifS_A5-biasN_tag-biasN_rep3.csv
5,hab_custom,5,8,3,line,heter_A1-gaussP_A2-biasN_A3-unifN_A4-gauss0_A5-gaussP_tag-biasN,True,6,1,60,60,0.1459148164152219,0.14803034932670742,0.19143764854676457,0.10359386996782707,simulacion_uwb_5anclas_hab_custom_line_heter_A1-gaussP_A2-biasN_A3-unifN_A4-gauss0_A5-gaussP_tag-biasN_rep1.csv
5,hab_custom,5,8,3,line,heter_A1-gaussP_A2-biasN_A3-unifN_A4-gauss0_A5-gaussP_tag-biasN,True,6,2,60,60,0.16382944943140199,0.1658088789970606,0.2290710917912262,0.10250046168347592,simulacion_uwb_5anclas_hab_custom_line_heter_A1-gaussP_A2-biasN_A3-unifN_A4-gauss0_A5-gaussP_tag-biasN_rep2.csv
5,hab_custom,5,8,3,line,heter_A1-gaussP_A2-biasN_A3-unifN_A4-gauss0_A5-gaussP_tag-biasN,True,6,3,60,60,0.1611677737875789,0.1618747823153398,0.1950405917861202,0.12765118056296487,simulacion_uwb_5anclas_hab_custom_line_heter_A1-gaussP_A2-biasN_A3-unifN_A4-gauss0_A5-gaussP_tag-biasN_rep3.csv
5,hab_custom,5,8,3,circle,sin_error,False,0,1,60,60,0.0,0.0,0.0,0.0,simulacion_uwb_5anclas_hab_custom_circle_sin_error.csv
5,hab_custom,5,8,3,circle,bias_pos_0p02,False,1,1,60,60,0.04475641840734661,0.04841798708577628,0.07373665200869474,0.02507482227750742,simulacion_uwb_5anclas_hab_custom_circle_bias_pos_0p02.csv
5,hab_custom,5,8,3,circle,bias_neg_0p02,False,1,1,60,60,0.046854775176314825,0.05120179569299695,0.07976016023442369,0.02514254121570455,simulacion_uwb_5anclas_hab_custom_circle_bias_neg_0p02.csv
5,hab_custom,5,8,3,circle,bias_pos_0p05,False,1,1,60,60,0.1186147473000405,0.13062068430307114,0.19573127393964831,0.06012880974720247,simulacion_uwb_5anclas_hab_custom_circle_bias_pos_0p05.csv
5,hab_custom,5,8,3,circle,bias_neg_0p05,False,1,1,60,60,0.13822695272264296,0.15894102068027738,0.2617062340462168,0.06093451506081616,simulacion_uwb_5anclas_hab_custom_circle_bias_neg_0p05.csv
5,hab_custom,5,8,3,circle,bias_pos_0p1,False,1,1,60,60,0.13124312886647946,0.13225327909591614,0.16914127275192717,0.11165204053726496,simulacion_uwb_5anclas_hab_custom_circle_bias_pos_0p1.csv
5,hab_custom,5,8,3,circle,bias_neg_0p1,False,1,1,60,60,0.16550090167117515,0.17622850544592975,0.31669855601236546,0.11215376402075264,simulacion_uwb_5anclas_hab_custom_circle_bias_neg_0p1.csv
5,hab_custom,5,8,3,circle,gauss_s0p02,False,1,1,60,60,0.017538302488799642,0.01941576228373571,0.041268097348374895,0.0026164166641709334,simulacion_uwb_5anclas_hab_custom_circle_gauss_s0p02_rep1.csv
5,hab_custom,5,8,3,circle,gauss_s0p02,False,1,2,60,60,0.017425088165357417,0.019832320763017306,0.049222581788863955,0.003059992598141178,simulacion_uwb_5anclas_hab_custom_circle_gauss_s0p02_rep2.csv
5,hab_custom,5,8,3,circle,gauss_s0p02,False,1,3,60,60,0.01809568603604428,0.020161840697935748,0.04826052577312873,0.004191935102753661,simulacion_uwb_5anclas_hab_custom_circle_gauss_s0p02_rep3.csv
5,hab_custom,5,8,3,circle,gauss_s0p05,False,1,1,60,60,0.04638231638364968,0.059522186902373805,0.16062619479984397,0.011041119452011415,simulacion_uwb_5anclas_hab_custom_circle_gauss_s0p05_rep1.csv
5,hab_custom,5,8,3,circle,gauss_s0p05,False,1,2,60,60,0.04058408049297906,0.049473562287717154,0.14087491701363752,0.0027185604625599266,simulacion_uwb_5anclas_hab_custom_circle_gauss_s0p05_rep2.csv
5,hab_custom,5,8,3,circle,gauss_s0p05,False,1,3,60,60,0.03696245900404123,0.04173789901917002,0.13106222717051422,0.009414338866523153,simulacion_uwb_5anclas_hab_custom_circle_gauss_s0p05_rep3.csv
5,hab_custom,5,8,3,circle,gauss_s0p1,False,1,1,60,60,0.0651345820953161,0.07455583365366732,0.1593214334614444,0.007010164973335276,simulacion_uwb_5anclas_hab_custom_circle_gauss_s0p1_rep1.csv
5,hab_custom,5,8,3,circle,gauss_s0p1,False,1,2,60,60,0.06952784541838504,0.08377937666684197,0.20265986182276063,0.012686814974731231,simulacion_uwb_5anclas_hab_custom_circle_gauss_s0p1_rep2.csv
5,hab_custom,5,8,3,circle,gauss_s0p1,False,1,3,60,60,0.07690144633543097,0.08975924329024898,0.23761902298432386,0.020251293216761182,simulacion_uwb_5anclas_hab_custom_circle_gauss_s0p1_rep3.csv
5,hab_custom,5,8,3,circle,unif_sym_0p05,False,1,1,60,60,0.013737097343166098,0.015113383435983183,0.03160596486157531,0.003823383337480686,simulacion_uwb_5anclas_hab_custom_circle_unif_sym_0p05_rep1.csv
5,hab_custom,5,8,3,circle,unif_sym_0p05,False,1,2,60,60,0.015573060059063715,0.017127380601479808,0.034943123572654264,0.002778887086114832,simulacion_uwb_5anclas_hab_custom_circle_unif_sym_0p05_rep2.csv
5,hab_custom,5,8,3,circle,unif_sym_0p05,False,1,3,60,60,0.013902921375555365,0.01579373731712417,0.0487967955702014,0.002578888497771248,simulacion_uwb_5anclas_hab_custom_circle_unif_sym_0p05_rep3.csv
5,hab_custom,5,8,3,circle,unif_pos_0p05,False,1,1,60,60,0.04450393106874267,0.046061173191544146,0.07165162018032363,0.015905133442813673,simulacion_uwb_5anclas_hab_custom_circle_unif_pos_0p05_rep1.csv
5,hab_custom,5,8,3,circle,unif_pos_0p05,False,1,2,60,60,0.044285979698767734,0.04637358826299458,0.07669811294030844,0.020836021332897886,simulacion_uwb_5anclas_hab_custom_circle_unif_pos_0p05_rep2.csv
5,hab_custom,5,8,3,circle,unif_pos_0p05,False,1,3,60,60,0.042532112968295316,0.043855339350577636,0.06460240130421827,0.01778120187216975,simulacion_uwb_5anclas_hab_custom_circle_unif_pos_0p05_rep3.csv
5,hab_custom,5,8,3,circle,unif_neg_0p05,False,1,1,60,60,0.04357604321094492,0.04529896047353661,0.07652220983670537,0.02110437706262405,simulacion_uwb_5anclas_hab_custom_circle_unif_neg_0p05_rep1.csv
5,hab_custom,5,8,3,circle,unif_neg_0p05,False,1,2,60,60,0.04429592954050122,0.04559658737050922,0.0693085526578284,0.02606506661709037,simulacion_uwb_5anclas_hab_custom_circle_unif_neg_0p05_rep2.csv
5,hab_custom,5,8,3,circle,unif_neg_0p05,False,1,3,60,60,0.04206985115588748,0.04394529594401283,0.06642661610339864,0.020513400657618152,simulacion_uwb_5anclas_hab_custom_circle_unif_neg_0p05_rep3.csv
5,hab_custom,5,8,3,circle,unif_sym_0p1,False,1,1,60,60,0.03314217584463869,0.04065851200729494,0.12042039955802177,0.007254779800246055,simulacion_uwb_5anclas_hab_custom_circle_unif_sym_0p1_rep1.csv
5,hab_custom,5,8,3,circle,unif_sym_0p1,False,1,2,60,60,0.02745138462984961,0.030736738290974275,0.06948727771431747,0.008461201477735665,simulacion_uwb_5anclas_hab_custom_circle_unif_sym_0p1_rep2.csv
5,hab_custom,5,8,3,circle,unif_sym_0p1,False,1,3,60,60,0.022759188136150712,0.025471167560193284,0.07843126922505399,0.008027019132225088,simulacion_uwb_5anclas_hab_custom_circle_unif_sym_0p1_rep3.csv
5,hab_custom,5,8,3,circle,unif_pos_0p1,False,1,1,60,60,0.08647159256694281,0.08974556659543441,0.13673862167929077,0.04615974093671439,simulacion_uwb_5anclas_hab_custom_circle_unif_pos_0p1_rep1.csv
